kpi_metric_id,task_id,resource_ids,task_weight,resource_weight
26,128,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2216948136769548,"[0.03374304994940758, 0.011398877948522568, 0.022534480318427086, 0.01607254520058632, 0.0070238253101706505, 0.04786323755979538, 0.02249274030327797, 0.009794953279197216, 0.02606200985610485, 0.03078954666852951, 0.027744388207793236, 0.03878789395093918, 0.007413558661937714, 0.02893415093421936, 0.013207259587943554, 0.00815163180232048, 0.028858479112386703, 0.014745163731276989, 0.030493829399347305, 0.03382596746087074, 0.004704158287495375, 0.016474876552820206, 0.004788368009030819, 0.011403674259781837, 0.018434768542647362, 0.008311466313898563, 0.019459933042526245, 0.006181425414979458, 0.03027273342013359, 0.013682587072253227, 0.027835851535201073, 0.007123024668544531, 0.019493522122502327, 0.019408006221055984, 0.008496030233800411, 0.015551652759313583, 0.03364298492670059, 0.040118951350450516, 0.010174169205129147, 0.01198728010058403, 0.022298112511634827, 0.025983257219195366, 0.021286021918058395, 0.026832325384020805, 0.03153089061379433, 0.03739002346992493, 0.021610772237181664, 0.03989552706480026, 0.025384515523910522, 0.010603774338960648]"
26,129,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3848786832686482,"[0.026985693722963333, 0.018726292997598648, 0.004534794017672539, 0.015192864462733269, 0.014700387604534626, 0.021791966632008553, 0.01131517719477415, 0.021778466179966927, 0.028578542172908783, 0.01025399286299944, 0.022893890738487244, 0.02550002746284008, 0.03176756203174591, 0.01050567626953125, 0.03963233530521393, 0.0239003524184227, 0.019423196092247963, 0.014489823020994663, 0.04294378310441971, 0.018094277009367943, 0.017437919974327087, 0.019428838044404984, 0.027556540444493294, 0.01546358224004507, 0.02494555339217186, 0.03264186903834343, 0.021616721525788307, 0.0049975039437413216, 0.01011466234922409, 0.008066017180681229, 0.02658957801759243, 0.004575151950120926, 0.012790045700967312, 0.005076100118458271, 0.01495075598359108, 0.010957437567412853, 0.022787678986787796, 0.008781264536082745, 0.010092100128531456, 0.030080460011959076, 0.02243185043334961, 0.031242581084370613, 0.0059866090305149555, 0.035963013768196106, 0.03352382406592369, 0.03911249339580536, 0.03586714714765549, 0.027038222178816795, 0.020368667319417, 0.015688631683588028]"
26,130,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0165186552966029,"[0.01158905029296875, 0.0036019906401634216, 0.024959703907370567, 0.029608692973852158, 0.013931424356997013, 0.008443150669336319, 0.00949651375412941, 0.025888996198773384, 0.022089002653956413, 0.032182056456804276, 0.023434210568666458, 0.028384629637002945, 0.01196404080837965, 0.0366511270403862, 0.014063778333365917, 0.02329442650079727, 0.003952706232666969, 0.022041883319616318, 0.03653397038578987, 0.03226010128855705, 0.031401753425598145, 0.031664151698350906, 0.046391479671001434, 0.02254561148583889, 0.014074587263166904, 0.003719441592693329, 0.01859193481504917, 0.030848126858472824, 0.035311415791511536, 0.016308041289448738, 0.009350520558655262, 0.005007303319871426, 0.03074188530445099, 0.00852158758789301, 0.0504496693611145, 0.011718292720615864, 0.04460737854242325, 0.04361393302679062, 0.002982367994263768, 0.03822195902466774, 0.00997894536703825, 0.015963178128004074, 0.012401565909385681, 0.03992437571287155, 0.0189085453748703, 0.006257614586502314, 0.026344558224081993, 0.01789100095629692, 0.013372087851166725, 0.03073279559612274]"
27,131,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2101668499376313,"[0.015450960025191307, 0.006107580382376909, 0.009822110645473003, 0.0025831027887761593, 0.027022624388337135, 0.015710489824414253, 0.029933832585811615, 0.016519974917173386, 0.017924178391695023, 0.028411881998181343, 0.011241858825087547, 0.02910371497273445, 0.016528334468603134, 0.027850646525621414, 0.0163126103579998, 0.025313541293144226, 0.032041482627391815, 0.009633182547986507, 0.028918655589222908, 0.03524380922317505, 0.01847570389509201, 0.013055668212473392, 0.027769025415182114, 0.023588499054312706, 0.03535833582282066, 0.015110466629266739, 0.01451860647648573, 0.02789883501827717, 0.012474623508751392, 0.004274087958037853, 0.004508047364652157, 0.028746137395501137, 0.012772909365594387, 0.025223568081855774, 0.009040819481015205, 0.007683765143156052, 0.021844051778316498, 0.01662788912653923, 0.0258699469268322, 0.025319749489426613, 0.02333521470427513, 0.03536529093980789, 0.012858238071203232, 0.024041680619120598, 0.01927703060209751, 0.023209435865283012, 0.033480457961559296, 0.03014729730784893, 0.022807283326983452, 0.04806574434041977]"
27,132,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.007112123574025,"[0.0075237867422401905, 0.017289049923419952, 0.027791831642389297, 0.02370413951575756, 0.021012768149375916, 0.00903930515050888, 0.03079119324684143, 0.0008830279111862183, 0.027936117723584175, 0.021157674491405487, 0.03197503834962845, 0.011645879596471786, 0.013603326864540577, 0.0255428496748209, 0.013568377122282982, 0.023500919342041016, 0.023061105981469154, 0.012876877561211586, 0.010533373802900314, 0.014240087941288948, 0.029857352375984192, 0.009771116077899933, 0.021418645977973938, 0.045272815972566605, 0.015845689922571182, 0.01753288134932518, 0.01709672436118126, 0.023055557161569595, 0.020274139940738678, 0.025799665600061417, 0.01666978746652603, 0.019815443083643913, 0.020808309316635132, 0.025136910378932953, 0.0192591343075037, 0.011987535282969475, 0.025221174582839012, 0.02515188418328762, 0.011619415134191513, 0.022801052778959274, 0.024849433451890945, 0.03946911171078682, 0.02681209146976471, 0.03211864456534386, 0.01908765733242035, 0.03491455316543579, 0.021553300321102142, 0.01582641899585724, 0.011741970665752888, 0.01303493045270443]"
27,133,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1238974709854862,"[0.012891560792922974, 0.044022634625434875, 0.01669902913272381, 0.00931301899254322, 0.03304716944694519, 0.023223858326673508, 0.014314962550997734, 0.016934648156166077, 0.03768300637602806, 0.018409404903650284, 0.018963566049933434, 0.0211944542825222, 0.014835931360721588, 0.013868373818695545, 0.01777110993862152, 0.013451188802719116, 0.021935850381851196, 0.01539994589984417, 0.02743571251630783, 0.017863228917121887, 0.010813914239406586, 0.009674030356109142, 0.011236658319830894, 0.019493017345666885, 0.03266409784555435, 0.026624558493494987, 0.020303843542933464, 0.021634671837091446, 0.012851030565798283, 0.019646596163511276, 0.012639585882425308, 0.011316738091409206, 0.03056764043867588, 0.01855381205677986, 0.03986619412899017, 0.035219378769397736, 0.029377518221735954, 0.01206200197339058, 0.023978671059012413, 0.020596835762262344, 0.013662956655025482, 0.03235737606883049, 0.008196678012609482, 0.017794320359826088, 0.008836761116981506, 0.01769012212753296, 0.04832381755113602, 0.011344712227582932, 0.013996110297739506, 0.038825780153274536]"
27,134,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3246566587651359,"[0.009857605211436749, 0.010534902103245258, 0.017186123877763748, 0.035714276134967804, 0.038435570895671844, 0.0032929126173257828, 0.014920935966074467, 0.02898019552230835, 0.018734898418188095, 0.013194521889090538, 0.0248698852956295, 0.013073486275970936, 0.02227957919239998, 0.014192771166563034, 0.010496984235942364, 0.01428695023059845, 0.024971693754196167, 0.010370590724050999, 0.02372487634420395, 0.02631305903196335, 0.01361358817666769, 0.00218097772449255, 0.021639609709382057, 0.032733723521232605, 0.024716880172491074, 0.0039203050546348095, 0.03489274904131889, 0.029307276010513306, 0.018453776836395264, 0.004845562390983105, 0.024869438260793686, 0.030227869749069214, 0.02500070445239544, 0.015703994780778885, 0.02190530113875866, 0.020779244601726532, 0.021593255922198296, 0.009748903103172779, 0.028595469892024994, 0.02767914906144142, 0.01510543841868639, 0.0074506839737296104, 0.03922025114297867, 0.020320110023021698, 0.030773349106311798, 0.04697854816913605, 0.020490450784564018, 0.008594142273068428, 0.030355840921401978, 0.01634271629154682]"
27,135,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3341668967377214,"[0.015450960025191307, 0.006107580382376909, 0.009822110645473003, 0.0025831027887761593, 0.027022624388337135, 0.015710489824414253, 0.029933832585811615, 0.016519974917173386, 0.017924178391695023, 0.028411881998181343, 0.011241858825087547, 0.02910371497273445, 0.016528334468603134, 0.027850646525621414, 0.0163126103579998, 0.025313541293144226, 0.032041482627391815, 0.009633182547986507, 0.028918655589222908, 0.03524380922317505, 0.01847570389509201, 0.013055668212473392, 0.027769025415182114, 0.023588499054312706, 0.03535833582282066, 0.015110466629266739, 0.01451860647648573, 0.02789883501827717, 0.012474623508751392, 0.004274087958037853, 0.004508047364652157, 0.028746137395501137, 0.012772909365594387, 0.025223568081855774, 0.009040819481015205, 0.007683765143156052, 0.021844051778316498, 0.01662788912653923, 0.0258699469268322, 0.025319749489426613, 0.02333521470427513, 0.03536529093980789, 0.012858238071203232, 0.024041680619120598, 0.01927703060209751, 0.023209435865283012, 0.033480457961559296, 0.03014729730784893, 0.022807283326983452, 0.04806574434041977]"
28,136,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1510862110643839,"[0.00811481848359108, 0.02108760178089142, 0.022515632212162018, 0.01674877665936947, 0.03865236043930054, 0.02876437082886696, 0.022682731971144676, 0.012766629457473755, 0.021371006965637207, 0.003938769455999136, 0.01209314540028572, 0.03222234547138214, 0.03236914798617363, 0.01725909486413002, 0.012506590224802494, 0.005997484549880028, 0.022045884281396866, 0.010232092812657356, 0.008379794657230377, 0.010438222438097, 0.03328772634267807, 0.025715773925185204, 0.032831043004989624, 0.011079980991780758, 0.011667219921946526, 0.013969767838716507, 0.03697178512811661, 0.029924774542450905, 0.006279665976762772, 0.02925364300608635, 0.01118732150644064, 0.01996869221329689, 0.03858427330851555, 0.019322142004966736, 0.01083166804164648, 0.032726820558309555, 0.024245241656899452, 0.04629407078027725, 0.03458764776587486, 0.045995745807886124, 0.008235624991357327, 0.011235496029257774, 0.013897300697863102, 0.022088810801506042, 0.030598847195506096, 0.04089377075433731, 0.013927907682955265, 0.024820659309625626, 0.013328634202480316, 0.012041516602039337]"
28,137,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2153790135889442,"[0.022062573581933975, 0.006015657912939787, 0.00665825791656971, 0.01312270388007164, 0.013261868618428707, 0.040205955505371094, 0.01641920581459999, 0.02632637694478035, 0.024722155183553696, 0.026508726179599762, 0.02166997641324997, 0.0269211083650589, 0.0002419929951429367, 0.024023767560720444, 0.013834460638463497, 0.024547923356294632, 0.02979462221264839, 0.02049923501908779, 0.031220074743032455, 0.01812024414539337, 0.015058767050504684, 0.026761075481772423, 0.004529954865574837, 0.01589268073439598, 0.01591026969254017, 0.03208377957344055, 0.02637808956205845, 0.04822671785950661, 0.026212669909000397, 0.019734935835003853, 0.020034432411193848, 0.019730549305677414, 0.02728959172964096, 0.007771141827106476, 0.022862127050757408, 0.03778102993965149, 0.0299786739051342, 0.016955796629190445, 0.021984174847602844, 0.020938871428370476, 0.023647490888834, 0.008569564670324326, 0.02290024794638157, 0.023079290986061096, 0.019781824201345444, 0.03237608075141907, 0.016983412206172943, 0.013561751693487167, 0.012165457010269165, 0.02880961075425148]"
28,138,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0597518041237147,"[0.031083079054951668, 0.019589537754654884, 0.02496577613055706, 0.00553056038916111, 0.024055028334259987, 0.023673612624406815, 0.033312954008579254, 0.05446069315075874, 0.039729952812194824, 0.018558435142040253, 0.03608178719878197, 0.025526948273181915, 0.010608026757836342, 0.0074410997331142426, 0.018722299486398697, 0.009625733830034733, 0.014098545536398888, 0.013419173657894135, 0.017712514847517014, 0.018984675407409668, 0.003949148580431938, 0.03672698512673378, 0.014634218066930771, 0.023010965436697006, 0.0004616134683601558, 0.020868251100182533, 0.020685415714979172, 0.0417560338973999, 0.01764562726020813, 0.033636659383773804, 0.015538696199655533, 0.011142251081764698, 0.02048156037926674, 0.012428443878889084, 0.012029261328279972, 0.029039837419986725, 0.015177723951637745, 0.027512453496456146, 0.016058003529906273, 0.03579092025756836, 0.036051444709300995, 0.023076443001627922, 0.017149468883872032, 0.019748453050851822, 0.003266755724325776, 0.021790286526083946, 0.025311492383480072, 0.020220812410116196, 0.007542438805103302, 0.01604447513818741]"
28,139,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3089316335579962,"[0.005695374216884375, 0.031109245494008064, 0.02593010663986206, 0.02390303462743759, 0.020562414079904556, 0.029496341943740845, 0.014033781364560127, 0.03884529322385788, 0.0229017473757267, 0.028057679533958435, 0.0375073105096817, 0.013694784604012966, 0.03407778590917587, 0.015434686094522476, 0.01523575372993946, 0.016919070854783058, 0.027093470096588135, 0.004438208416104317, 0.016604574397206306, 0.027889113873243332, 0.04223247617483139, 0.01963602565228939, 0.011900652199983597, 0.029698625206947327, 0.026466986164450645, 0.034691061824560165, 0.025534290820360184, 0.014381698332726955, 0.01183290034532547, 0.016137320548295975, 0.016733668744564056, 0.018671348690986633, 0.022107549011707306, 0.024841513484716415, 0.016886506229639053, 0.0071726697497069836, 0.013250530697405338, 0.0027001206763088703, 0.00968111027032137, 0.007537705823779106, 0.014826109632849693, 0.033705200999975204, 0.008014742285013199, 0.020607808604836464, 0.03553204983472824, 0.022751862183213234, 0.04595741257071495, 0.045045383274555206, 0.032660067081451416, 0.011121679097414017]"
28,140,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2648513376649608,"[0.00811481848359108, 0.02108760178089142, 0.022515632212162018, 0.01674877665936947, 0.03865236043930054, 0.02876437082886696, 0.022682731971144676, 0.012766629457473755, 0.021371006965637207, 0.003938769455999136, 0.01209314540028572, 0.03222234547138214, 0.03236914798617363, 0.01725909486413002, 0.012506590224802494, 0.005997484549880028, 0.022045884281396866, 0.010232092812657356, 0.008379794657230377, 0.010438222438097, 0.03328772634267807, 0.025715773925185204, 0.032831043004989624, 0.011079980991780758, 0.011667219921946526, 0.013969767838716507, 0.03697178512811661, 0.029924774542450905, 0.006279665976762772, 0.02925364300608635, 0.01118732150644064, 0.01996869221329689, 0.03858427330851555, 0.019322142004966736, 0.01083166804164648, 0.032726820558309555, 0.024245241656899452, 0.04629407078027725, 0.03458764776587486, 0.045995745807886124, 0.008235624991357327, 0.011235496029257774, 0.013897300697863102, 0.022088810801506042, 0.030598847195506096, 0.04089377075433731, 0.013927907682955265, 0.024820659309625626, 0.013328634202480316, 0.012041516602039337]"
29,141,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2527189840413134,"[0.026347948238253593, 0.015866771340370178, 0.021860569715499878, 0.0031419789884239435, 0.04154277592897415, 0.02116657793521881, 0.02989790588617325, 0.006569672375917435, 0.009917821735143661, 0.010892135091125965, 0.02323712222278118, 0.023335490375757217, 0.005047323182225227, 0.016461823135614395, 0.013715744018554688, 0.029182087630033493, 0.016726037487387657, 0.023053135722875595, 0.02844667248427868, 0.016829196363687515, 0.026056520640850067, 0.017813995480537415, 0.020496957004070282, 0.023261234164237976, 0.03148004412651062, 0.03737328574061394, 0.03712443262338638, 0.011890915222465992, 0.024688957259058952, 0.018991850316524506, 0.024388208985328674, 0.0012301892274990678, 0.024686960503458977, 0.02523830160498619, 0.013328525237739086, 0.0017987893661484122, 0.0191865935921669, 0.027583768591284752, 0.01746239885687828, 0.01613556034862995, 0.027768321335315704, 0.019963696599006653, 0.02077084593474865, 0.018041297793388367, 0.029477152973413467, 0.03969017416238785, 0.021410666406154633, 0.0409727618098259, 0.03666379675269127, 0.00592479482293129]"
29,142,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1735318291205601,"[0.03208734467625618, 0.023409945890307426, 0.01764659769833088, 0.0443575382232666, 0.03705650940537453, 0.007334687747061253, 0.021608732640743256, 0.009007001295685768, 0.034785591065883636, 0.016090944409370422, 0.02191627398133278, 0.022420721128582954, 0.03225644305348396, 0.014612767845392227, 0.029412005096673965, 0.02348778024315834, 0.017402710393071175, 0.009951664134860039, 0.025507722049951553, 0.010949898511171341, 0.025999749079346657, 0.009445348754525185, 0.018918834626674652, 0.02626958116889, 0.02199861966073513, 0.025348009541630745, 0.016102075576782227, 0.029087429866194725, 0.02941269427537918, 0.014245276339352131, 0.020154468715190887, 0.018895700573921204, 0.02603401429951191, 0.010104978457093239, 0.014806990511715412, 0.016176624223589897, 0.02657676674425602, 0.020791267976164818, 0.00679464265704155, 0.00688563846051693, 0.032666198909282684, 0.02379477396607399, 0.02032492309808731, 0.029737813398241997, 0.019915180280804634, 0.011676786467432976, 0.031020469963550568, 0.036308880895376205, 0.010512549430131912, 0.037278804928064346]"
29,143,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2245082110914663,"[0.01609768718481064, 0.04387813061475754, 0.025750907137989998, 0.016114801168441772, 0.04417654871940613, 0.008896012790501118, 0.004691640846431255, 0.030121125280857086, 0.011396074667572975, 0.023234091699123383, 0.012174420990049839, 0.019782109186053276, 0.023202229291200638, 0.018904827535152435, 0.022296961396932602, 0.012939252890646458, 0.04250436648726463, 0.016705643385648727, 0.024271784350275993, 0.018408747389912605, 0.01879652962088585, 0.004429935943335295, 0.03356984257698059, 0.006942379754036665, 0.029521971940994263, 0.036004647612571716, 0.014306201599538326, 0.03499362990260124, 0.014569494873285294, 0.021581992506980896, 0.03413830325007439, 0.03390079736709595, 0.009829340502619743, 0.013285704888403416, 0.010375231504440308, 0.01942984014749527, 0.026833750307559967, 0.012174835428595543, 0.016076672822237015, 0.030362261459231377, 0.023215046152472496, 0.026356881484389305, 0.031231723725795746, 0.02703695558011532, 0.017150864005088806, 0.016583865508437157, 0.004245735704898834, 0.02198583260178566, 0.028997080400586128, 0.036265499889850616]"
29,144,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2622355754492261,"[0.040470488369464874, 0.01087682880461216, 0.018043315038084984, 0.012867352925240993, 0.03701048716902733, 0.016065681353211403, 0.040922537446022034, 0.0267349760979414, 0.007069257088005543, 0.03069893829524517, 0.013008072972297668, 0.014939171262085438, 0.00847436673939228, 0.01672329381108284, 0.03017047792673111, 0.016401782631874084, 0.03239278867840767, 0.018365774303674698, 0.04112193360924721, 0.022351715713739395, 0.009714063256978989, 0.038198091089725494, 0.0076955873519182205, 0.020300887525081635, 0.01045261975377798, 0.02106662280857563, 0.03989749401807785, 0.019055021926760674, 0.008572103455662727, 0.007008708547800779, 0.009942351840436459, 0.03565758466720581, 0.029667280614376068, 0.029636215418577194, 0.010106583125889301, 0.029715243726968765, 0.03571180999279022, 0.02329353801906109, 0.008312977850437164, 0.012629988603293896, 0.014517932198941708, 0.02788909710943699, 0.022021321579813957, 0.02497321180999279, 0.009315107949078083, 0.024900108575820923, 0.03374668210744858, 0.00448860228061676, 0.008747179992496967, 0.025010667741298676]"
29,145,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0870054002974338,"[0.026347948238253593, 0.015866771340370178, 0.021860569715499878, 0.0031419789884239435, 0.04154277592897415, 0.02116657793521881, 0.02989790588617325, 0.006569672375917435, 0.009917821735143661, 0.010892135091125965, 0.02323712222278118, 0.023335490375757217, 0.005047323182225227, 0.016461823135614395, 0.013715744018554688, 0.029182087630033493, 0.016726037487387657, 0.023053135722875595, 0.02844667248427868, 0.016829196363687515, 0.026056520640850067, 0.017813995480537415, 0.020496957004070282, 0.023261234164237976, 0.03148004412651062, 0.03737328574061394, 0.03712443262338638, 0.011890915222465992, 0.024688957259058952, 0.018991850316524506, 0.024388208985328674, 0.0012301892274990678, 0.024686960503458977, 0.02523830160498619, 0.013328525237739086, 0.0017987893661484122, 0.0191865935921669, 0.027583768591284752, 0.01746239885687828, 0.01613556034862995, 0.027768321335315704, 0.019963696599006653, 0.02077084593474865, 0.018041297793388367, 0.029477152973413467, 0.03969017416238785, 0.021410666406154633, 0.0409727618098259, 0.03666379675269127, 0.00592479482293129]"
30,146,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0068794143367328,"[0.02451646327972412, 0.017551949247717857, 0.03716117516160011, 0.013065410777926445, 0.027568010613322258, 0.006030501797795296, 0.018324658274650574, 0.0400359146296978, 0.01904440112411976, 0.021658552810549736, 0.02110411413013935, 0.023972727358341217, 0.02865748107433319, 0.010064154863357544, 0.02922222577035427, 0.013746194541454315, 0.02872629463672638, 0.009332763031125069, 0.02439335361123085, 0.031566035002470016, 0.018061324954032898, 0.010282855480909348, 0.03537847101688385, 0.012506699189543724, 0.02292533591389656, 0.023286227136850357, 0.03971089422702789, 0.02404126524925232, 0.0017113897483795881, 0.03142297640442848, 0.01024317741394043, 0.017645711079239845, 0.01754411868751049, 0.0030330985318869352, 0.015498094260692596, 0.0375438928604126, 0.024268321692943573, 0.017675578594207764, 0.01462017372250557, 0.009628644213080406, 0.028934231027960777, 0.026298027485609055, 0.02652435563504696, 0.030296236276626587, 0.019520428031682968, 0.017029203474521637, 0.021081047132611275, 0.017110049724578857, 0.013856110163033009, 0.015877041965723038]"
30,147,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3591977732694574,"[0.014528250321745872, 0.018685506656765938, 0.0205491092056036, 0.020529627799987793, 0.013970224186778069, 0.022524315863847733, 0.029438793659210205, 0.037328820675611496, 0.028933746740221977, 0.005398813635110855, 0.01941043883562088, 0.024203594774007797, 0.0336785651743412, 0.021405687555670738, 0.0296916700899601, 0.017917625606060028, 0.018907882273197174, 0.020512130111455917, 0.03613363206386566, 0.010018146596848965, 0.03039422817528248, 0.03537259250879288, 0.010808655992150307, 0.009420397691428661, 0.03499428182840347, 0.027011951431632042, 0.03452032059431076, 0.007743993774056435, 0.03435773402452469, 0.016476493328809738, 0.019960550591349602, 0.008912736549973488, 0.03385288640856743, 0.005176632199436426, 0.0220461618155241, 0.026933295652270317, 0.02880759723484516, 0.0293896421790123, 0.015717824921011925, 0.014311610721051693, 0.02107403054833412, 0.014041196554899216, 0.0039367638528347015, 0.02459372952580452, 0.011174697428941727, 0.00976870022714138, 0.02998952567577362, 0.027566535398364067, 0.015085376799106598, 0.027286378666758537]"
